car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold
238,7 Series,2024,5,393,petrol,automatic,AWD,0,12.7,287,114752,4,5,sedan,red,0,no,full,Spain
239,3 Series,2007,1.8,136,hybrid,automatic,RWD,285739,4.6,103,6274,4,5,sedan,black,2,yes,partial,Netherlands
240,1 Series,2016,1.8,158,petrol,automatic,RWD,85767,7.1,163,17154,3,4,hatchback,silver,1,yes,full,Turkey
241,3 Series,2018,3.5,284,diesel,automatic,RWD,83334,8.6,188,32138,4,5,sedan,red,2,no,partial,Turkey
242,Z4,2005,2.2,227,petrol,manual,RWD,219695,8.3,195,22583,2,2,convertible,black,2,yes,none,Netherlands
243,X7,2020,3.6,349,hybrid,automatic,AWD,71810,6.1,125,106813,5,5,suv,black,0,no,partial,Italy
244,X3,2009,2.2,201,petrol,automatic,AWD,201348,8.6,197,30152,5,5,suv,black,2,no,partial,France
245,X1,2021,2.5,284,diesel,automatic,AWD,55771,7.9,171,50227,5,5,suv,silver,1,no,full,Germany
246,X7,2023,4.2,373,hybrid,automatic,AWD,15409,6.6,149,123725,5,5,suv,black,0,no,partial,France
247,Z4,2007,2,208,petrol,automatic,RWD,300000,7.4,153,23307,2,2,convertible,grey,4,no,partial,France
248,i3,2020,0,160,electric,automatic,RWD,56810,0,0,54678,5,4,hatchback,blue,1,no,full,Netherlands
249,3 Series,2016,1.8,180,petrol,manual,RWD,85757,8.5,191,31980,4,5,sedan,red,1,no,full,UK
250,3 Series,2021,2.7,225,petrol,automatic,RWD,20148,8.3,194,38093,4,5,sedan,blue,0,no,partial,Italy
251,X3,2023,3.3,300,diesel,automatic,RWD,28447,7.2,161,69124,5,5,suv,black,1,,full,UK
252,3 Series,2019,2.3,169,petrol,automatic,RWD,77585,,190,30224,4,5,sedan,white,2,no,partial,USA
253,5 Series,2023,2.3,260,hybrid,automatic,AWD,8817,4.9,111,60258,4,5,sedan,red,1,no,full,UK
254,X7,2016,3.6,296,diesel,automatic,AWD,194598,8.8,190,67640,5,5,suv,silver,4,yes,partial,Turkey
255,X1,2012,2.3,158,petrol,automatic,FWD,167184,7.4,180,22111,5,5,suv,white,4,yes,full,France
256,3 Series,2013,2.5,203,petrol,automatic,RWD,162693,7.9,162,26913,4,5,sedan,black,3,no,full,France
257,3 Series,2009,2.2,240,hybrid,manual,AWD,181319,5,113,18846,4,5,sedan,red,4,no,partial,Netherlands
258,5 Series,2020,3.2,226,hybrid,automatic,RWD,74054,6.4,148,49463,4,5,sedan,black,2,no,full,Italy
259,1 Series,2020,1.5,214,petrol,automatic,RWD,39425,7.5,170,27568,5,5,hatchback,black,1,no,full,Turkey
260,X3,2013,2.2,299,petrol,automatic,AWD,128133,7.9,190,39058,5,5,suv,white,2,no,partial,Turkey
261,i3,2020,0,181,electric,automatic,RWD,68786,0,0,50664,5,4,hatchback,blue,1,no,partial,Netherlands
262,i3,2024,0,186,electric,automatic,RWD,0,0,0,59212,5,4,hatchback,,0,no,partial,USA
263,3 Series,2018,2.4,231,hybrid,automatic,AWD,82223,4.5,89,31553,4,5,sedan,black,1,no,full,Turkey
264,5 Series,2020,2.5,183,petrol,automatic,RWD,64256,,177,50762,4,5,sedan,grey,2,no,full,Netherlands
265,7 Series,2023,4.8,367,diesel,automatic,AWD,3689,10.4,245,99168,4,5,sedan,black,0,no,partial,Turkey
266,1 Series,2013,2.5,239,diesel,manual,RWD,202137,7.2,173,11060,3,5,hatchback,white,3,no,none,Turkey
267,Z4,2015,,254,petrol,automatic,RWD,128655,9.1,214,46846,2,2,convertible,white,,yes,full,Netherlands
268,3 Series,2019,3.3,303,petrol,automatic,AWD,92238,9.7,218,44311,4,5,sedan,silver,1,no,full,UK
269,7 Series,2014,3.7,221,diesel,automatic,AWD,137652,8.8,184,63997,4,4,sedan,silver,1,,partial,USA
270,X3,2023,2.3,232,hybrid,automatic,RWD,0,4.6,97,54744,5,5,suv,white,1,yes,partial,UK
271,5 Series,2020,3.4,333,diesel,automatic,AWD,53680,8.5,179,67269,4,5,sedan,black,0,no,full,Spain
272,i3,2019,0,200,electric,automatic,RWD,107245,0,0,49507,5,4,hatchback,blue,1,no,full,Netherlands
273,X1,2022,,199,petrol,automatic,FWD,15650,7.5,151,52220,5,5,suv,white,1,no,full,USA
274,7 Series,2005,4,368,petrol,automatic,RWD,221366,10.9,246,43214,4,4,sedan,white,3,yes,partial,Spain
275,X3,2021,3.2,294,petrol,automatic,RWD,14142,9.1,200,71189,5,5,suv,white,1,no,full,Germany
276,3 Series,2021,3.1,277,petrol,manual,RWD,55405,9.3,204,36784,4,5,sedan,white,2,no,full,Turkey
277,7 Series,2019,3.5,367,diesel,automatic,RWD,63319,9.1,191,81802,4,5,sedan,white,2,yes,partial,Spain
278,3 Series,2020,3.5,369,hybrid,automatic,RWD,68926,6.5,135,40926,4,5,sedan,black,1,no,partial,Spain
279,X3,2023,2.2,234,diesel,automatic,RWD,12796,6.8,160,61717,5,5,suv,white,1,no,full,USA
280,5 Series,2023,2.8,210,diesel,automatic,RWD,16640,7.3,160,57871,4,5,sedan,silver,1,no,full,Spain
281,Z4,2007,2.6,293,petrol,automatic,RWD,300000,8.6,187,27487,2,2,convertible,silver,2,no,full,USA
282,3 Series,2015,,200,hybrid,automatic,AWD,88345,4.9,116,30627,4,5,sedan,black,2,no,full,USA
283,3 Series,2022,3.3,283,petrol,automatic,AWD,42097,9.2,203,40869,4,5,sedan,,2,yes,full,UK
284,3 Series,2010,2.3,239,hybrid,manual,RWD,179161,4.8,103,23324,4,5,sedan,white,4,no,partial,Netherlands
285,3 Series,2013,2.6,264,diesel,automatic,AWD,62776,7.4,164,22152,4,5,sedan,silver,3,yes,partial,Turkey
286,X1,2019,2.4,167,petrol,automatic,FWD,77219,8.8,191,29057,5,5,suv,white,2,no,none,Italy
287,7 Series,2018,3.2,303,petrol,automatic,AWD,75038,8.7,198,95023,4,4,sedan,black,1,no,full,USA
288,X1,2013,1.8,157,hybrid,automatic,AWD,88290,5.2,115,22482,5,5,suv,white,4,yes,partial,Italy
289,X7,2016,3.4,310,hybrid,automatic,AWD,96626,6.4,116,80281,5,5,suv,silver,2,no,partial,Turkey
290,X3,2022,2.2,228,petrol,automatic,RWD,26545,8.6,175,49745,5,5,suv,blue,2,yes,partial,USA
291,5 Series,2016,3.3,306,diesel,automatic,AWD,42918,8.5,180,45924,4,5,sedan,white,1,yes,full,Germany
292,3 Series,2022,2.7,222,hybrid,automatic,AWD,13874,5.2,91,39494,4,5,sedan,red,1,no,full,Turkey
293,X3,2016,2.5,177,diesel,automatic,RWD,110307,7.3,144,32922,5,5,suv,white,3,yes,full,Turkey
294,3 Series,2006,1.6,171,petrol,automatic,RWD,276315,6.7,155,8561,4,5,sedan,red,2,no,none,UK
295,Z4,2024,2.4,271,petrol,automatic,RWD,4985,8.6,197,71723,2,2,convertible,black,0,no,full,Italy
296,7 Series,2012,4.8,413,petrol,automatic,AWD,107614,12.2,266,68350,4,4,sedan,black,3,yes,full,Germany
297,3 Series,2012,3.3,312,hybrid,automatic,AWD,190115,6.6,150,22407,4,5,sedan,silver,2,yes,full,Turkey
298,3 Series,2022,2.5,244,petrol,automatic,RWD,30264,7.8,167,43818,4,5,sedan,white,0,no,full,Netherlands
299,5 Series,2023,3.2,257,petrol,automatic,AWD,0,10.4,228,63321,4,5,sedan,blue,0,no,full,Italy
300,3 Series,2009,3.1,245,hybrid,manual,AWD,162982,6.5,150,22290,4,5,sedan,blue,3,no,full,Italy
301,X5,2014,3.9,438,petrol,automatic,AWD,104272,11.2,246,69686,5,5,suv,silver,1,no,full,Germany
302,X3,2023,2.2,223,diesel,automatic,RWD,1618,6.3,124,69631,5,5,suv,blue,0,no,full,France
303,5 Series,2014,2.1,249,diesel,automatic,AWD,188177,5.9,142,39663,4,5,sedan,silver,1,no,partial,Italy
304,X3,2016,3.2,276,diesel,automatic,RWD,92257,7.8,170,53666,5,5,suv,,2,no,partial,Germany
305,X3,2020,2.4,278,petrol,automatic,RWD,96032,7.8,176,59299,5,5,suv,black,1,no,,USA
306,5 Series,2024,3,244,petrol,automatic,RWD,13300,8.9,201,65133,4,5,sedan,silver,0,no,full,Germany
307,X7,2013,4.1,314,diesel,automatic,AWD,138230,10.1,227,80622,5,5,suv,grey,2,no,full,Turkey
308,i4,2022,0,419,electric,automatic,RWD,58869,0,0,79564,4,5,coupe,white,1,no,full,UK
309,X7,2022,4,272,petrol,automatic,AWD,40616,9.7,208,116970,5,5,suv,white,0,no,full,Turkey
310,3 Series,2007,2.9,226,petrol,manual,AWD,292672,9.1,202,7481,4,5,sedan,white,2,no,full,Spain
311,3 Series,2016,3.5,298,diesel,manual,AWD,128018,8.5,183,32083,4,5,sedan,red,1,no,partial,Italy
312,3 Series,2024,2.2,225,petrol,automatic,AWD,10768,8.1,175,43991,4,5,sedan,white,1,no,full,USA
313,i7,2010,0,386,electric,automatic,AWD,294006,0,0,100190,4,4,sedan,black,3,no,full,Netherlands
314,5 Series,2022,3.2,310,hybrid,automatic,RWD,32879,6.3,124,69759,4,5,sedan,black,2,no,full,Netherlands
315,X3,2020,2.4,186,petrol,automatic,RWD,62579,8.2,180,60087,5,5,suv,white,1,no,full,UK
316,3 Series,2020,1.9,172,hybrid,automatic,RWD,68637,4.1,97,32661,4,5,sedan,black,2,no,partial,USA
317,X5,2021,3.8,346,diesel,automatic,AWD,35238,9.3,213,82941,5,5,suv,silver,0,no,full,Turkey
318,X1,2007,2.4,245,petrol,automatic,AWD,228665,7.9,166,18548,5,5,suv,blue,2,no,full,Turkey
319,X3,2007,2.7,224,diesel,automatic,AWD,72387,7.2,165,27855,5,5,suv,blue,2,yes,partial,Spain
320,X3,2012,2.1,164,petrol,,AWD,194348,8.1,178,34843,5,5,suv,silver,2,no,full,Turkey
321,5 Series,2013,2.5,207,diesel,automatic,AWD,140141,7.4,165,35842,4,5,sedan,silver,2,yes,partial,Netherlands
322,X3,2023,2.8,261,hybrid,automatic,RWD,23897,5.1,112,59130,5,5,suv,white,1,no,full,Spain
323,X5,2023,3.8,343,diesel,automatic,AWD,0,9.7,236,78668,5,5,suv,grey,1,yes,partial,Germany
324,i3,2022,0,196,electric,automatic,RWD,39132,0,0,54444,5,4,hatchback,silver,2,no,full,Germany
325,X5,2007,4.2,319,petrol,automatic,AWD,262075,11.4,254,36996,5,5,suv,white,3,no,partial,Germany
326,X3,2023,3.1,269,petrol,automatic,RWD,18209,9.6,219,59012,5,5,suv,black,1,no,partial,USA
327,X3,2009,2.7,190,petrol,automatic,RWD,300000,6.3,145,19100,5,5,suv,white,4,yes,partial,Germany
328,3 Series,2006,2.6,177,hybrid,manual,AWD,300000,4.5,85,8389,4,5,sedan,black,4,no,partial,Netherlands
329,3 Series,2021,2.8,262,hybrid,automatic,AWD,44865,5.8,127,39701,4,5,sedan,silver,1,no,full,Spain
330,1 Series,2020,2.3,229,diesel,automatic,FWD,73178,6.8,142,28729,3,5,hatchback,,0,no,full,France
331,5 Series,2014,3.6,298,hybrid,automatic,RWD,63542,6.6,151,41943,4,5,sedan,white,1,yes,partial,Germany
332,3 Series,2022,3.2,276,hybrid,automatic,AWD,38273,6,133,49338,4,5,sedan,silver,1,no,full,UK
333,X5,2009,3.3,292,diesel,automatic,AWD,180009,8.5,193,39682,5,5,suv,white,4,yes,partial,Turkey
334,X1,2006,1.8,200,petrol,automatic,AWD,300000,7.1,158,11122,5,5,suv,red,2,no,full,Netherlands
335,1 Series,2009,2.2,210,hybrid,automatic,FWD,263844,5.3,139,3243,5,5,hatchback,black,3,no,partial,Turkey
336,X5,2013,3.8,301,hybrid,automatic,AWD,246569,,137,50362,5,5,suv,grey,2,yes,,Germany
337,X7,2020,3.8,315,petrol,automatic,AWD,41670,10.3,222,117556,5,5,suv,silver,1,no,full,USA
338,X1,2007,2.2,167,diesel,automatic,AWD,216688,7,163,12859,5,5,suv,black,4,yes,partial,Germany
339,i7,2024,0,401,electric,automatic,RWD,0,0,0,181312,4,5,sedan,silver,0,no,partial,Italy
340,X1,2008,2.2,185,diesel,automatic,FWD,295876,7.3,172,11070,5,5,suv,red,4,yes,full,Turkey
341,X3,2023,3.3,297,diesel,automatic,AWD,28145,8.3,171,71978,5,5,suv,black,0,no,full,Spain
342,X7,2023,3.2,353,hybrid,automatic,AWD,16219,6.3,154,117504,5,5,suv,black,0,no,partial,France
343,1 Series,2022,3,251,hybrid,automatic,FWD,42586,5.7,118,28907,3,4,hatchback,red,1,yes,full,Italy
344,X3,2015,2.6,302,petrol,automatic,RWD,230324,8.2,172,34462,5,5,suv,black,4,yes,full,Germany
345,1 Series,2023,1.8,195,petrol,automatic,FWD,16282,6,143,30762,3,5,hatchback,blue,0,no,full,UK
346,X1,2019,,234,diesel,automatic,FWD,57311,6.6,133,38540,5,5,suv,grey,1,no,partial,Italy
347,X5,2015,3.2,330,petrol,automatic,AWD,130410,9.4,202,64703,5,5,suv,white,1,no,full,Turkey
348,X5,2012,3.5,231,petrol,automatic,AWD,232717,9.6,203,45772,5,5,suv,black,2,yes,partial,UK
349,X5,2022,4,290,diesel,automatic,AWD,33235,8.4,191,94544,5,5,suv,black,0,no,full,Germany
350,X3,2016,2.5,256,diesel,automatic,AWD,139019,7,162,44512,5,5,suv,grey,3,no,full,Turkey
351,X3,2011,3.1,275,petrol,automatic,AWD,100215,9.8,215,34089,5,5,suv,black,3,yes,,France
352,X1,2018,1.7,160,hybrid,automatic,AWD,96899,4.2,85,33205,5,5,suv,black,3,,partial,Spain
353,3 Series,2016,2,228,diesel,manual,RWD,91749,7.6,159,31525,4,5,sedan,white,2,no,full,Turkey
354,X3,2022,2.8,264,hybrid,automatic,RWD,20758,5.7,135,61254,5,5,suv,grey,2,no,full,USA
355,i3,2023,0,173,electric,automatic,RWD,41667,0,0,60024,5,4,hatchback,black,,no,full,France
356,1 Series,2016,1.8,219,hybrid,manual,RWD,77119,4.7,115,18142,3,4,hatchback,black,2,yes,partial,Netherlands
357,i3,2021,0,222,electric,automatic,RWD,73341,,0,54227,5,4,hatchback,black,1,no,full,Netherlands
358,X5,2008,4,402,petrol,automatic,AWD,300000,10.7,226,42341,5,5,suv,grey,2,no,partial,Germany
359,5 Series,2023,2.3,158,diesel,automatic,RWD,30126,6.9,145,62578,4,5,sedan,white,0,no,full,USA
360,Z4,2023,2.9,323,petrol,automatic,RWD,11905,9.7,201,70585,2,2,convertible,white,0,no,partial,Germany
361,i4,2017,0,459,electric,automatic,AWD,80553,0,0,76135,4,5,coupe,silver,1,no,full,Spain
362,1 Series,2024,2.6,249,diesel,automatic,RWD,0,7.8,165,29945,3,4,hatchback,silver,1,no,partial,Netherlands
363,3 Series,2019,1.9,256,hybrid,automatic,RWD,67599,4.2,83,37088,4,5,sedan,black,1,yes,full,USA
364,3 Series,2005,3,295,petrol,automatic,AWD,300000,9.3,195,13853,4,5,sedan,white,3,no,partial,USA
365,X1,2009,1.9,140,hybrid,automatic,FWD,298457,4.4,96,9050,5,5,suv,white,5,no,partial,Spain
366,X5,2017,4,343,hybrid,,AWD,71422,7.2,159,69956,5,5,suv,silver,3,no,partial,Netherlands
367,5 Series,2018,4.1,420,diesel,automatic,AWD,95830,8.9,201,60127,4,5,sedan,black,1,no,full,Netherlands
368,Z4,2021,3,261,petrol,automatic,RWD,40350,9.4,230,68168,2,2,convertible,black,1,no,full,UK
369,X3,2023,2.5,279,hybrid,automatic,AWD,3774,5.5,114,65535,5,5,suv,silver,0,no,full,Turkey
370,X5,2020,3.4,326,hybrid,automatic,AWD,86978,5.8,137,73657,5,5,suv,grey,1,yes,full,USA
371,1 Series,2016,1.7,163,diesel,automatic,RWD,103869,6.5,146,14564,5,4,hatchback,red,1,no,partial,Turkey
372,3 Series,2015,3.2,297,petrol,automatic,RWD,167099,9,204,28594,4,5,sedan,,2,no,partial,France
373,X3,2016,2.7,252,petrol,automatic,AWD,80139,8,167,48911,5,5,suv,blue,,no,full,Italy
374,X5,2016,4.1,390,petrol,automatic,AWD,99703,11.1,242,56490,5,5,suv,black,1,yes,partial,Germany
375,X5,2012,3.7,379,petrol,automatic,AWD,267485,10.2,238,53542,5,5,suv,black,3,no,full,USA
376,X3,2011,3,260,petrol,automatic,AWD,184731,9.6,213,41149,5,5,suv,black,4,no,full,Germany
377,X3,2008,2,192,petrol,automatic,RWD,188257,8.8,200,24445,5,5,suv,silver,3,yes,,Netherlands
378,3 Series,2023,2.1,237,hybrid,automatic,AWD,38017,5.8,134,45871,4,5,sedan,white,0,no,full,France
379,X3,2023,3.2,244,diesel,automatic,AWD,15999,8.2,190,46875,5,5,suv,white,0,yes,partial,Turkey
380,X5,2018,3.3,346,hybrid,automatic,AWD,67779,5.7,115,78809,5,5,suv,black,2,no,full,USA
381,X7,2021,4.2,354,petrol,automatic,AWD,27244,10.9,234,124891,5,5,suv,black,1,no,full,UK
382,Z4,2022,2.1,172,petrol,automatic,RWD,11748,7.5,176,59004,2,2,convertible,silver,1,yes,full,UK
383,7 Series,2020,3.5,300,petrol,automatic,RWD,63551,10.1,216,85946,4,4,sedan,white,1,yes,full,Turkey
384,X7,2017,3.5,327,diesel,automatic,AWD,120659,8,175,103564,5,5,suv,white,2,no,full,Netherlands
385,1 Series,2020,2.2,193,petrol,automatic,FWD,57420,8.3,176,24703,3,5,hatchback,silver,1,no,full,Turkey
386,Z4,2021,2.5,261,petrol,automatic,RWD,61103,8.5,182,71954,2,2,convertible,white,0,no,full,USA
387,X3,2024,2.1,255,petrol,automatic,RWD,0,8.7,175,70236,5,5,suv,,0,no,,Netherlands
388,i7,2023,0,516,electric,automatic,RWD,0,0,0,206875,4,4,sedan,silver,0,no,full,UK
389,7 Series,2009,3.5,267,petrol,automatic,RWD,300000,9.7,217,52374,4,4,sedan,white,3,yes,partial,Germany
390,X1,2016,1.7,179,petrol,,FWD,98228,7.8,185,30806,5,5,suv,black,2,no,partial,Spain
391,X3,2019,2.5,215,hybrid,automatic,AWD,57537,5.5,119,55070,5,5,suv,silver,4,no,full,USA
392,X5,2022,3.5,257,hybrid,automatic,AWD,33920,6.6,150,77949,5,5,suv,silver,1,no,full,Turkey
393,3 Series,2012,2.2,172,diesel,manual,AWD,274122,6.6,142,14101,4,5,sedan,blue,5,no,full,Netherlands
394,5 Series,2021,3.7,357,petrol,automatic,AWD,28906,11.2,257,61088,4,5,sedan,silver,1,no,full,Spain
395,3 Series,2018,,161,diesel,automatic,RWD,99513,6.1,138,29824,4,5,sedan,white,,no,partial,Netherlands
396,i4,2024,0,309,electric,automatic,RWD,0,0,0,93786,4,5,coupe,silver,0,no,full,Italy
397,X7,2021,3.5,346,petrol,automatic,AWD,0,9.9,205,126455,5,5,suv,silver,2,no,partial,Germany
398,1 Series,2021,1.9,219,petrol,automatic,FWD,49946,6.3,111,28069,3,5,hatchback,white,0,no,full,UK
399,3 Series,2011,1.9,193,diesel,manual,RWD,286382,6.3,143,10726,4,5,sedan,black,2,yes,,Turkey
400,i7,2012,0,391,electric,automatic,RWD,153745,0,0,96823,4,4,sedan,red,2,no,partial,France
401,5 Series,2022,4.3,313,hybrid,automatic,AWD,37364,6.6,146,57085,4,5,sedan,blue,1,no,none,France
402,3 Series,2019,3,351,petrol,automatic,RWD,116071,8.6,182,39458,4,5,sedan,blue,2,no,full,USA
403,3 Series,2018,2.1,181,hybrid,automatic,RWD,61917,4.8,107,33173,4,5,sedan,silver,2,no,partial,Italy
404,5 Series,2005,4.3,429,hybrid,automatic,RWD,300000,7.7,186,27187,4,5,sedan,white,3,no,full,UK
405,3 Series,2021,2.4,279,hybrid,automatic,RWD,49597,6,142,46296,4,5,sedan,blue,1,no,full,Germany
406,Z4,2024,2.2,198,petrol,automatic,RWD,0,8.3,173,70469,2,2,convertible,grey,0,no,full,Spain
407,X5,2020,3,286,hybrid,automatic,AWD,23019,5.4,117,80101,5,5,suv,white,1,no,full,UK
408,X3,2018,2.8,308,diesel,automatic,RWD,93496,7.8,173,52005,5,5,suv,blue,2,no,full,Turkey
409,1 Series,2010,2.4,231,petrol,automatic,FWD,235223,9,186,10579,5,5,hatchback,black,2,yes,partial,UK
410,5 Series,2011,2.7,318,hybrid,automatic,AWD,226044,6.4,136,32780,4,5,sedan,white,4,no,partial,Turkey
411,i7,2023,0,507,electric,automatic,RWD,27540,0,0,181462,4,5,sedan,white,1,no,full,Italy
412,Z4,2022,2.5,232,petrol,automatic,RWD,16139,9,198,65255,2,2,convertible,grey,1,no,partial,UK
413,X3,2019,3.1,297,petrol,automatic,RWD,69157,9.7,217,56022,5,5,suv,blue,1,no,full,Germany
414,X3,2024,2.1,228,diesel,automatic,AWD,0,6.9,151,66007,5,5,suv,white,0,no,full,Netherlands
415,7 Series,2019,0,366,electric,automatic,AWD,154163,0,0,99970,4,4,sedan,white,1,yes,full,France
416,5 Series,2016,2.5,240,diesel,automatic,RWD,153161,7.4,164,47877,4,5,sedan,white,,no,full,UK
417,X1,2014,1.8,183,hybrid,automatic,FWD,128725,5,122,33003,5,5,suv,white,2,no,full,Germany
418,X7,2011,3.1,245,petrol,automatic,AWD,155157,8.7,201,71557,5,5,suv,red,3,no,partial,Spain
419,5 Series,2015,4.3,332,petrol,automatic,AWD,157654,11.1,241,43446,4,5,sedan,,1,yes,full,Germany
420,5 Series,2024,3.3,289,petrol,automatic,AWD,0,9.3,206,70137,4,5,sedan,grey,0,no,full,Netherlands
421,X7,2011,4.2,418,hybrid,automatic,AWD,191239,6.6,149,61041,5,5,suv,white,4,yes,none,Italy
422,X5,2009,3,259,petrol,automatic,AWD,300000,10,211,39959,5,5,suv,red,4,no,full,Spain
423,X1,2012,1.8,206,petrol,automatic,FWD,106629,7,149,26339,5,5,suv,black,4,no,partial,Italy
424,3 Series,2010,2.7,228,hybrid,automatic,AWD,154072,5.5,113,24071,4,5,sedan,black,3,no,partial,UK
425,5 Series,2005,2.4,239,hybrid,automatic,RWD,219186,4.8,120,17083,4,5,sedan,white,4,yes,partial,Turkey
426,X5,2024,3.9,379,hybrid,automatic,AWD,8075,6.5,134,94101,5,5,suv,blue,0,no,full,Netherlands
427,X1,2010,1.7,202,petrol,automatic,FWD,198240,7.8,155,19660,5,5,suv,black,3,yes,full,Spain
428,i4,2015,0,311,electric,automatic,AWD,88676,0,0,49240,4,5,coupe,white,,yes,full,Spain
429,X3,2023,,180,petrol,automatic,AWD,5367,7.7,153,66807,5,5,suv,white,0,no,full,Netherlands
430,i4,2007,0,228,electric,automatic,RWD,159177,0,0,32628,4,5,coupe,black,2,yes,full,Germany
431,5 Series,2010,3.5,273,diesel,automatic,AWD,300000,7.6,162,22350,4,5,sedan,silver,5,yes,partial,Italy
432,X3,2023,3.5,313,diesel,automatic,RWD,19876,8.7,178,71567,5,5,suv,silver,0,no,partial,Germany
433,5 Series,2021,2.3,195,diesel,automatic,RWD,50504,6.7,152,54323,4,5,sedan,red,1,no,partial,Spain
434,X3,2015,2,212,diesel,automatic,RWD,103989,,148,43566,5,5,suv,white,1,no,partial,UK
435,X5,2022,3.2,262,hybrid,automatic,AWD,39015,6,123,81438,5,5,suv,black,1,no,full,Netherlands
436,i4,2015,0,417,electric,automatic,RWD,112305,0,0,64462,4,5,coupe,grey,4,no,partial,Italy
437,X1,2020,1.9,191,diesel,automatic,FWD,55431,5.6,116,33966,5,5,suv,white,2,yes,full,Turkey
438,X1,2010,2,145,petrol,automatic,FWD,242870,7.4,176,15709,5,5,suv,black,2,no,partial,Spain
439,1 Series,2015,2.1,161,hybrid,manual,FWD,90770,4.6,96,18707,3,4,hatchback,black,,no,partial,Germany
440,X7,2023,4.1,401,diesel,automatic,AWD,17545,9.7,208,110252,5,5,suv,red,0,no,partial,Turkey
441,X1,2014,2.4,228,diesel,automatic,AWD,145130,7.7,169,30800,5,5,suv,grey,2,yes,full,UK
442,3 Series,2023,2.9,267,diesel,automatic,RWD,0,7.8,162,48762,4,5,sedan,silver,1,no,full,UK
443,X5,2012,4.2,351,hybrid,automatic,AWD,172283,6.7,133,51541,5,5,suv,white,2,no,partial,Spain
444,X5,2012,3.8,267,diesel,automatic,AWD,166140,9.3,188,53529,5,5,suv,silver,3,yes,full,Italy
445,3 Series,2024,2.9,279,hybrid,automatic,RWD,0,4.9,81,47114,4,5,sedan,white,1,no,full,Italy
446,5 Series,2011,,261,petrol,automatic,AWD,176168,9.5,203,37511,4,5,sedan,black,2,no,partial,Netherlands
447,X1,2005,1.7,165,diesel,automatic,AWD,266840,6.1,117,7797,5,5,suv,silver,2,no,partial,Spain
448,5 Series,2020,2.9,242,petrol,automatic,RWD,75305,9.4,202,54208,4,5,sedan,grey,0,no,full,Netherlands
449,5 Series,2019,4.3,336,diesel,automatic,AWD,64640,10,219,49106,4,5,sedan,white,,yes,,Turkey
450,1 Series,2024,2.5,230,petrol,automatic,RWD,18081,8,186,33073,5,4,hatchback,black,0,no,,Netherlands
451,3 Series,2011,2.8,232,petrol,automatic,RWD,75973,9.1,198,23459,4,5,sedan,white,5,no,partial,Italy
452,5 Series,2012,4.3,370,diesel,automatic,RWD,191515,9.4,205,35874,4,5,sedan,blue,3,no,full,France
453,X5,2023,4.2,429,petrol,automatic,AWD,21173,11,239,99633,5,5,suv,grey,1,no,full,Netherlands
454,i4,2008,0,270,electric,automatic,AWD,292127,0,0,22209,4,5,coupe,black,3,yes,none,Turkey
455,X5,2018,4.1,325,diesel,automatic,AWD,31785,8.8,198,74561,5,5,suv,white,1,no,partial,USA
456,i4,2016,0,506,electric,automatic,AWD,199783,0,,59864,4,5,coupe,blue,4,no,partial,Spain
457,7 Series,2017,3.2,319,diesel,automatic,AWD,99488,8.5,193,92100,4,4,sedan,black,3,no,full,France
458,i4,2019,0,258,electric,,AWD,52149,0,0,67192,4,5,coupe,red,2,no,full,Spain
459,i7,2016,0,517,electric,automatic,RWD,99849,0,0,99994,4,5,sedan,white,1,no,none,Turkey
460,X3,2009,3.4,277,diesel,automatic,AWD,300000,7.8,179,18095,5,5,suv,black,5,yes,none,France
461,3 Series,2021,3,291,petrol,manual,AWD,8988,9.1,194,46617,4,5,sedan,black,2,no,full,UK
462,X5,2015,4,401,hybrid,automatic,AWD,93577,7.1,150,68590,5,5,suv,silver,2,no,partial,Italy
463,X1,2006,1.8,207,diesel,automatic,AWD,268452,6.9,139,12057,5,5,suv,silver,3,yes,partial,Turkey
